Id,y
14449,0
14450,0
14451,1
14452,0
14453,0
14454,0
14455,1
14456,1
14457,0
14458,0
14459,1
14460,0
14461,0
14462,1
14463,0
14464,1
14465,1
14466,0
14467,1
14468,1
14469,0
14470,1
14471,0
14472,1
14473,0
14474,1
14475,0
14476,1
14477,1
14478,1
14479,1
14480,1
14481,0
14482,0
14483,1
14484,1
14485,1
14486,0
14487,0
14488,0
14489,0
14490,0
14491,1
14492,1
14493,1
14494,0
14495,0
14496,0
14497,0
14498,1
14499,1
14500,1
14501,0
14502,0
14503,1
14504,0
14505,1
14506,1
14507,1
14508,0
14509,1
14510,1
14511,0
14512,1
14513,0
14514,1
14515,0
14516,0
14517,0
14518,0
14519,0
14520,1
14521,1
14522,0
14523,1
14524,1
14525,0
14526,0
14527,0
14528,1
14529,1
14530,0
14531,0
14532,1
14533,1
14534,1
14535,1
14536,0
14537,1
14538,1
14539,0
14540,1
14541,0
14542,0
14543,1
14544,0
14545,0
14546,0
14547,0
14548,1
14549,1
14550,1
14551,0
14552,1
14553,1
14554,1
14555,0
14556,0
14557,0
14558,0
14559,0
14560,0
14561,0
14562,1
14563,0
14564,0
14565,1
14566,1
14567,0
14568,1
14569,1
14570,0
14571,1
14572,0
14573,0
14574,1
14575,1
14576,1
14577,0
14578,0
14579,0
14580,1
14581,0
14582,0
14583,1
14584,1
14585,1
14586,0
14587,0
14588,0
14589,0
14590,0
14591,1
14592,1
14593,1
14594,1
14595,0
14596,1
14597,0
14598,0
14599,1
14600,0
14601,1
14602,1
14603,0
14604,0
14605,1
14606,1
14607,0
14608,0
14609,1
14610,1
14611,0
14612,1
14613,1
14614,1
14615,1
14616,0
14617,1
14618,1
14619,1
14620,1
14621,0
14622,1
14623,1
14624,0
14625,1
14626,0
14627,0
14628,1
14629,1
14630,1
14631,1
14632,0
14633,0
14634,1
14635,1
14636,0
14637,0
14638,0
14639,0
14640,1
14641,1
14642,0
14643,0
14644,0
14645,1
14646,1
14647,1
14648,1
14649,0
14650,1
14651,1
14652,1
14653,0
14654,0
14655,0
14656,0
14657,1
14658,0
14659,0
14660,1
14661,1
14662,0
14663,1
14664,1
14665,0
14666,1
14667,0
14668,1
14669,0
14670,1
14671,1
14672,1
14673,1
14674,0
14675,0
14676,0
14677,0
14678,1
14679,0
14680,0
14681,0
14682,1
14683,0
14684,1
14685,0
14686,1
14687,1
14688,1
14689,1
14690,1
14691,1
14692,1
14693,1
14694,1
14695,0
14696,0
14697,0
14698,0
14699,0
14700,1
14701,0
14702,0
14703,1
14704,1
14705,1
14706,1
14707,1
14708,1
14709,1
14710,0
14711,0
14712,1
14713,1
14714,1
14715,0
14716,1
14717,1
14718,1
14719,0
14720,0
14721,1
14722,1
14723,0
14724,1
14725,1
14726,1
14727,0
14728,1
14729,1
14730,1
14731,0
14732,0
14733,1
14734,0
14735,1
14736,1
14737,0
14738,1
14739,1
14740,0
14741,0
14742,1
14743,0
14744,0
14745,0
14746,1
14747,0
14748,1
14749,0
14750,1
14751,0
14752,0
14753,1
14754,1
14755,1
14756,0
14757,0
14758,0
14759,1
14760,1
14761,0
14762,0
14763,0
14764,1
14765,1
14766,1
14767,1
14768,0
14769,0
14770,0
14771,0
14772,1
14773,1
14774,0
14775,1
14776,1
14777,0
14778,1
14779,0
14780,0
14781,0
14782,1
14783,1
14784,0
14785,1
14786,1
14787,1
14788,1
14789,0
14790,1
14791,1
14792,0
14793,1
14794,0
14795,0
14796,1
14797,0
14798,1
14799,0
14800,0
14801,0
14802,0
14803,0
14804,1
14805,0
14806,0
14807,0
14808,1
14809,1
14810,0
14811,1
14812,0
14813,0
14814,0
14815,0
14816,0
14817,1
14818,1
14819,1
14820,1
14821,1
14822,1
14823,0
14824,1
14825,0
14826,0
14827,0
14828,0
14829,0
14830,0
14831,0
14832,1
14833,1
14834,1
14835,1
14836,1
14837,0
14838,0
14839,1
14840,1
14841,1
14842,1
14843,1
14844,0
14845,1
14846,0
14847,0
14848,0
14849,0
14850,1
14851,0
14852,0
14853,0
14854,1
14855,1
14856,1
14857,0
14858,0
14859,0
14860,1
14861,1
14862,1
14863,1
14864,0
14865,1
14866,0
14867,0
14868,1
14869,0
14870,0
14871,0
14872,1
14873,1
14874,1
14875,0
14876,1
14877,1
14878,1
14879,1
14880,0
14881,1
14882,0
14883,0
14884,1
14885,0
14886,1
14887,0
14888,0
14889,1
14890,0
14891,1
14892,1
14893,0
14894,0
14895,1
14896,1
14897,0
14898,1
14899,0
14900,1
14901,0
14902,0
14903,0
14904,1
14905,1
14906,1
14907,0
14908,0
14909,1
14910,1
14911,1
14912,0
14913,1
14914,1
14915,0
14916,0
14917,0
14918,1
14919,0
14920,1
14921,0
14922,0
14923,0
14924,1
14925,1
14926,0
14927,1
14928,1
14929,1
14930,1
14931,0
14932,1
14933,1
14934,1
14935,0
14936,1
14937,0
14938,0
14939,0
14940,1
14941,0
14942,0
14943,0
14944,0
14945,0
14946,0
14947,1
14948,0
14949,0
14950,1
14951,1
14952,1
14953,1
14954,0
14955,1
14956,0
14957,0
14958,1
14959,0
14960,1
14961,0
14962,1
14963,1
14964,1
14965,1
14966,0
14967,1
14968,1
14969,0
14970,1
14971,1
14972,1
14973,1
14974,0
14975,1
14976,0
14977,1
14978,0
14979,1
14980,1
14981,1
14982,0
14983,0
14984,0
14985,1
14986,0
14987,0
14988,1
14989,0
14990,1
14991,1
14992,0
14993,1
14994,1
14995,1
14996,1
14997,1
14998,0
14999,0
15000,0
15001,1
15002,1
15003,1
15004,0
15005,0
15006,1
15007,0
15008,1
15009,0
15010,0
15011,0
15012,1
15013,1
15014,1
15015,1
15016,1
15017,0
15018,1
15019,0
15020,0
15021,0
15022,1
15023,0
15024,0
15025,1
15026,1
15027,0
15028,0
15029,1
15030,1
15031,0
15032,0
15033,1
15034,1
15035,1
15036,1
15037,1
15038,1
15039,1
15040,1
15041,0
15042,0
15043,0
15044,0
15045,1
15046,1
15047,0
15048,0
15049,1
15050,0
15051,0
15052,0
15053,1
15054,0
15055,0
15056,0
15057,1
15058,1
15059,0
15060,1
15061,0
15062,0
15063,1
15064,0
15065,1
15066,1
15067,0
15068,0
15069,1
15070,1
15071,0
15072,1
15073,1
15074,1
15075,0
15076,1
15077,1
15078,1
15079,1
15080,0
15081,0
15082,1
15083,1
15084,1
15085,0
15086,0
15087,0
15088,1
15089,0
15090,0
15091,1
15092,1
15093,0
15094,0
15095,1
15096,1
15097,0
15098,1
15099,0
15100,1
15101,0
15102,1
15103,0
15104,0
15105,1
15106,0
15107,1
15108,1
15109,0
15110,1
15111,1
15112,1
15113,0
15114,0
15115,1
15116,0
15117,0
15118,0
15119,1
15120,1
15121,0
15122,1
15123,0
15124,0
15125,0
15126,0
15127,0
15128,0
15129,1
15130,1
15131,0
15132,1
15133,1
15134,1
15135,0
15136,0
15137,1
15138,1
15139,0
15140,0
15141,0
15142,0
15143,1
15144,1
15145,1
15146,0
15147,0
15148,0
15149,1
15150,0
15151,0
15152,0
15153,0
15154,0
15155,1
15156,0
15157,0
15158,0
15159,1
15160,1
15161,0
15162,0
15163,1
15164,0
15165,0
15166,0
15167,1
15168,0
15169,1
15170,0
15171,1
15172,1
15173,1
15174,0
15175,1
15176,1
15177,1
15178,1
15179,1
15180,1
15181,0
15182,0
15183,0
15184,1
15185,1
15186,1
15187,0
15188,0
15189,1
15190,0
15191,1
15192,0
15193,0
15194,1
15195,1
15196,1
15197,1
15198,0
15199,0
15200,0
15201,1
15202,1
15203,0
15204,0
15205,1
15206,1
15207,0
15208,0
15209,0
15210,0
15211,1
15212,1
15213,1
15214,0
15215,1
15216,1
15217,0
15218,1
15219,0
15220,1
15221,0
15222,0
15223,0
15224,1
15225,0
15226,0
15227,0
15228,0
15229,1
15230,1
15231,1
15232,0
15233,1
15234,1
15235,1
15236,0
15237,1
15238,0
15239,1
15240,0
15241,1
15242,0
15243,0
15244,1
15245,0
15246,0
15247,1
15248,0
15249,0
15250,1
15251,1
15252,1
15253,0
15254,0
15255,1
15256,1
15257,0
15258,1
15259,0
15260,1
15261,1
15262,0
15263,1
15264,1
15265,0
15266,0
15267,1
15268,0
15269,1
15270,0
15271,1
15272,1
15273,1
15274,0
15275,1
15276,1
15277,0
15278,1
15279,0
15280,0
15281,0
15282,0
15283,1
15284,0
15285,1
15286,0
15287,1
15288,0
15289,1
15290,1
15291,0
15292,1
15293,1
15294,1
15295,1
15296,0
15297,0
15298,1
15299,0
15300,1
15301,0
15302,1
15303,1
15304,1
15305,0
15306,1
15307,1
15308,1
15309,1
15310,1
15311,1
15312,0
15313,0
15314,1
15315,1
15316,1
15317,0
15318,0
15319,0
15320,0
15321,0
15322,0
15323,1
15324,1
15325,0
15326,0
15327,1
15328,0
15329,1
15330,0
15331,0
15332,1
15333,1
15334,1
15335,0
15336,0
15337,1
15338,0
15339,0
15340,1
15341,1
15342,1
15343,1
15344,1
15345,0
15346,0
15347,1
15348,0
15349,1
15350,0
15351,0
15352,0
15353,1
15354,0
15355,0
15356,0
15357,1
15358,0
15359,1
15360,0
15361,0
15362,0
15363,1
15364,1
15365,0
15366,1
15367,0
15368,1
15369,1
15370,1
15371,1
15372,1
15373,0
15374,0
15375,1
15376,0
15377,0
15378,0
15379,1
15380,0
15381,1
15382,1
15383,0
15384,1
15385,0
15386,0
15387,1
15388,1
15389,1
15390,1
15391,1
15392,0
15393,1
15394,1
15395,0
15396,0
15397,0
15398,0
15399,0
15400,1
15401,0
15402,1
15403,0
15404,1
15405,1
15406,0
15407,0
15408,0
15409,1
15410,0
15411,0
15412,0
15413,1
15414,1
15415,1
15416,0
15417,1
15418,1
15419,0
15420,1
15421,1
15422,1
15423,0
15424,1
15425,1
15426,0
15427,1
15428,0
15429,0
15430,0
15431,1
15432,0
15433,0
15434,0
15435,1
15436,0
15437,1
15438,0
15439,0
15440,1
15441,0
15442,1
15443,1
15444,1
15445,0
15446,0
15447,0
15448,0
15449,0
15450,1
15451,0
15452,1
15453,1
15454,1
15455,0
15456,0
15457,0
15458,1
15459,1
15460,1
15461,0
15462,1
15463,0
15464,1
15465,0
15466,0
15467,1
15468,0
15469,0
15470,1
15471,0
15472,0
15473,0
15474,1
15475,0
15476,0
15477,0
15478,0
15479,1
15480,0
15481,1
15482,1
15483,0
15484,0
15485,1
15486,1
15487,0
15488,1
15489,1
15490,0
15491,0
15492,1
15493,0
15494,0
15495,0
15496,0
15497,0
15498,1
15499,1
15500,0
15501,1
15502,0
15503,1
15504,1
15505,1
15506,1
15507,1
15508,0
15509,1
15510,1
15511,1
15512,1
15513,1
15514,0
15515,1
15516,0
15517,1
15518,1
15519,0
15520,0
15521,1
15522,0
15523,1
15524,1
15525,0
15526,1
15527,1
15528,0
15529,0
15530,0
15531,1
15532,0
15533,0
15534,1
15535,0
15536,1
15537,0
15538,0
15539,0
15540,1
15541,1
15542,0
15543,0
15544,0
15545,0
15546,1
15547,0
15548,1
15549,0
15550,1
15551,0
15552,1
15553,0
15554,1
15555,1
15556,0
15557,1
15558,1
15559,0
15560,1
15561,1
15562,1
15563,1
15564,0
15565,1
15566,1
15567,0
15568,0
15569,1
15570,0
15571,1
15572,1
15573,0
15574,1
15575,1
15576,0
15577,1
15578,1
15579,1
15580,0
15581,0
15582,0
15583,0
15584,1
15585,1
15586,0
15587,1
15588,1
15589,0
15590,1
15591,0
15592,0
15593,1
15594,1
15595,0
15596,1
15597,1
15598,1
15599,1
15600,1
15601,0
15602,1
15603,1
15604,1
15605,0
15606,0
15607,1
15608,1
15609,1
15610,0
15611,0
15612,0
15613,1
15614,0
15615,0
15616,0
15617,0
15618,0
15619,0
15620,0
15621,0
15622,0
15623,0
15624,1
15625,0
15626,0
15627,0
15628,0
15629,1
15630,0
15631,1
15632,1
15633,1
15634,0
15635,0
15636,0
15637,0
15638,1
15639,1
15640,0
15641,0
15642,1
15643,1
15644,1
15645,1
15646,0
15647,1
15648,1
15649,1
15650,0
15651,1
15652,1
15653,0
15654,1
15655,0
15656,0
15657,0
15658,1
15659,1
15660,1
15661,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,1
15668,0
15669,0
15670,1
15671,1
15672,1
15673,0
15674,0
15675,0
15676,0
15677,1
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,1
15685,0
15686,0
15687,0
15688,0
15689,1
15690,0
15691,1
15692,0
15693,1
15694,0
15695,1
15696,0
15697,0
15698,1
15699,1
15700,0
15701,1
15702,0
15703,1
15704,1
15705,1
15706,0
15707,1
15708,1
15709,0
15710,0
15711,0
15712,0
15713,0
15714,1
15715,0
15716,0
15717,0
15718,1
15719,0
15720,1
15721,1
15722,0
15723,0
15724,1
15725,0
15726,1
15727,1
15728,0
15729,0
15730,0
15731,0
15732,1
15733,1
15734,0
15735,1
15736,0
15737,1
15738,1
15739,1
15740,0
15741,1
15742,0
15743,0
15744,0
15745,1
15746,0
15747,0
15748,0
15749,0
15750,1
15751,0
15752,1
15753,1
15754,0
15755,0
15756,1
15757,0
15758,0
15759,1
15760,1
15761,0
15762,0
15763,0
15764,1
15765,1
15766,1
15767,0
15768,0
15769,0
15770,1
15771,0
15772,1
15773,1
15774,0
15775,0
15776,1
15777,0
15778,1
15779,0
15780,1
15781,1
15782,0
15783,1
15784,0
15785,1
15786,1
15787,0
15788,0
15789,1
15790,0
15791,1
15792,1
15793,0
15794,1
15795,0
15796,1
15797,0
15798,1
15799,1
15800,1
15801,1
15802,1
15803,0
15804,1
15805,1
15806,0
15807,0
15808,0
15809,1
15810,0
15811,0
15812,0
15813,1
15814,0
15815,1
15816,1
15817,1
15818,0
15819,0
15820,0
15821,1
15822,0
15823,1
15824,0
15825,1
15826,1
15827,1
15828,0
15829,1
15830,0
15831,0
15832,0
15833,0
15834,0
15835,1
15836,0
15837,1
15838,1
15839,0
15840,0
15841,1
15842,0
15843,1
15844,0
15845,1
15846,1
15847,1
15848,0
15849,0
15850,1
15851,0
15852,0
15853,0
15854,0
15855,1
15856,0
15857,0
15858,1
15859,1
15860,0
15861,0
15862,0
15863,1
15864,1
15865,0
15866,1
15867,0
15868,0
15869,1
15870,1
15871,0
15872,0
15873,0
15874,0
15875,0
15876,1
15877,1
15878,1
15879,0
15880,1
15881,1
15882,0
15883,0
15884,1
15885,0
15886,1
15887,0
15888,0
15889,1
15890,1
15891,1
15892,0
15893,1
15894,1
15895,0
15896,1
15897,1
15898,0
15899,0
15900,1
15901,0
15902,1
15903,1
15904,0
15905,1
15906,0
15907,0
15908,0
15909,0
15910,0
15911,1
15912,0
15913,1
15914,0
15915,0
15916,1
15917,0
15918,1
15919,1
15920,0
15921,1
15922,0
15923,1
15924,0
15925,1
15926,0
15927,0
15928,1
15929,1
15930,1
15931,1
15932,1
15933,1
15934,0
15935,1
15936,1
15937,1
15938,1
15939,0
15940,0
15941,1
15942,0
15943,0
15944,0
15945,0
15946,0
15947,0
15948,0
15949,0
15950,1
15951,1
15952,0
15953,1
15954,1
15955,1
15956,1
15957,1
15958,0
15959,0
15960,1
15961,1
15962,0
15963,1
15964,1
15965,0
15966,1
15967,0
15968,1
15969,0
15970,1
15971,1
15972,1
15973,0
15974,1
15975,1
15976,0
15977,1
15978,0
15979,0
15980,0
15981,1
15982,0
15983,1
15984,0
15985,1
15986,0
15987,1
15988,1
15989,1
15990,1
15991,1
15992,1
15993,1
15994,1
15995,1
15996,1
15997,1
15998,0
15999,0
16000,0
16001,1
16002,0
16003,0
16004,0
16005,0
16006,1
16007,1
16008,1
16009,0
16010,1
16011,0
16012,0
16013,0
16014,1
16015,0
16016,0
16017,0
16018,0
16019,1
16020,0
16021,0
16022,0
16023,0
16024,1
16025,1
16026,1
16027,1
16028,1
16029,0
16030,1
16031,0
16032,1
16033,0
16034,1
16035,1
16036,1
16037,1
16038,0
16039,1
16040,0
16041,1
16042,1
16043,1
16044,1
16045,0
16046,0
16047,0
16048,0
16049,0
16050,1
16051,0
16052,1
16053,0
16054,1
16055,1
16056,0
16057,1
16058,1
16059,0
16060,1
16061,1
16062,0
16063,1
16064,0
16065,0
16066,1
16067,0
16068,1
16069,0
16070,0
16071,1
16072,1
16073,0
16074,0
16075,1
16076,1
16077,0
16078,1
16079,0
16080,1
16081,1
16082,1
16083,0
16084,1
16085,1
16086,1
16087,0
16088,0
16089,0
16090,1
16091,0
16092,1
16093,0
16094,0
16095,0
16096,0
16097,1
16098,1
16099,1
16100,0
16101,0
16102,1
16103,0
16104,0
16105,1
16106,1
16107,0
16108,1
16109,1
16110,0
16111,0
16112,0
16113,0
16114,0
16115,1
16116,1
16117,1
16118,0
16119,0
16120,0
16121,0
16122,0
16123,1
16124,1
16125,0
16126,0
16127,1
16128,1
16129,1
16130,0
16131,1
16132,0
16133,1
16134,1
16135,1
16136,1
16137,1
16138,0
16139,1
16140,1
16141,0
16142,1
16143,1
16144,0
16145,0
16146,1
16147,1
16148,0
16149,0
16150,0
16151,0
16152,0
16153,1
16154,0
16155,0
16156,1
16157,0
16158,1
16159,1
16160,1
16161,0
16162,0
16163,1
16164,0
16165,0
16166,0
16167,0
16168,0
16169,1
16170,1
16171,1
16172,0
16173,1
16174,0
16175,0
16176,1
16177,0
16178,0
16179,1
16180,1
16181,1
16182,1
16183,0
16184,0
16185,1
16186,0
16187,0
16188,0
16189,0
16190,0
16191,1
16192,1
16193,1
16194,1
16195,0
16196,0
16197,0
16198,1
16199,0
16200,1
16201,1
16202,1
16203,1
16204,1
16205,0
16206,0
16207,1
16208,1
16209,0
16210,1
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,1
16223,1
16224,0
16225,1
16226,1
16227,0
16228,0
16229,1
16230,0
16231,0
16232,1
16233,1
16234,0
16235,1
16236,0
16237,0
16238,0
16239,0
16240,1
16241,0
16242,0
16243,0
16244,1
16245,1
16246,1
16247,0
16248,0
16249,0
16250,0
16251,0
16252,1
16253,0
16254,0
16255,1
16256,1
16257,0
16258,0
16259,0
16260,1
16261,0
16262,1
16263,0
16264,1
16265,1
16266,1
16267,1
16268,0
16269,0
16270,1
16271,0
16272,0
16273,0
16274,0
16275,0
16276,1
16277,0
16278,0
16279,0
16280,0
16281,1
16282,1
16283,1
16284,0
16285,1
16286,0
16287,0
16288,1
16289,0
16290,1
16291,1
16292,1
16293,1
16294,1
16295,1
16296,0
16297,0
16298,1
16299,0
16300,1
16301,0
16302,1
16303,1
16304,1
16305,1
16306,0
16307,0
16308,1
16309,0
16310,1
16311,0
16312,1
16313,0
16314,1
16315,1
16316,1
16317,1
16318,0
16319,1
16320,1
16321,0
16322,1
16323,1
16324,1
16325,0
16326,1
16327,1
16328,1
16329,0
16330,0
16331,0
16332,1
16333,0
16334,0
16335,1
16336,1
16337,1
16338,0
16339,1
16340,0
16341,0
16342,0
16343,0
16344,1
16345,1
16346,1
16347,0
16348,0
16349,0
16350,1
16351,1
16352,0
16353,1
16354,1
16355,0
16356,0
16357,1
16358,1
16359,0
16360,1
16361,1
16362,1
16363,1
16364,1
16365,0
16366,0
16367,0
16368,0
16369,1
16370,1
16371,1
16372,1
16373,0
16374,0
16375,1
16376,1
16377,0
16378,0
16379,0
16380,1
16381,1
16382,0
16383,1
16384,1
16385,1
16386,0
16387,0
16388,1
16389,0
16390,0
16391,0
16392,0
16393,1
16394,1
16395,1
16396,0
16397,1
16398,0
16399,1
16400,1
16401,0
16402,1
16403,0
16404,1
16405,0
16406,0
16407,0
16408,0
16409,0
16410,1
16411,0
16412,0
16413,0
16414,1
16415,0
16416,1
16417,0
16418,1
16419,0
16420,0
16421,0
16422,1
16423,0
16424,1
16425,1
16426,1
16427,1
16428,1
16429,0
16430,1
16431,0
16432,0
16433,1
16434,1
16435,1
16436,1
16437,1
16438,1
16439,1
16440,1
16441,0
16442,1
16443,1
16444,1
16445,1
16446,0
16447,1
16448,1
16449,0
16450,1
16451,1
16452,1
16453,1
16454,0
16455,1
16456,0
16457,1
16458,0
16459,1
16460,0
16461,0
16462,1
16463,0
16464,0
16465,1
16466,1
16467,0
16468,1
16469,1
16470,0
16471,0
16472,1
16473,1
16474,1
16475,1
16476,0
16477,1
16478,1
16479,0
16480,1
16481,0
16482,1
16483,0
16484,0
16485,0
16486,1
16487,0
16488,1
16489,1
16490,1
16491,1
16492,0
16493,0
16494,1
16495,0
16496,1
16497,0
16498,0
16499,0
16500,0
16501,0
16502,1
16503,1
16504,0
16505,0
16506,0
16507,1
16508,0
16509,1
16510,0
16511,1
16512,0
16513,1
16514,0
16515,0
16516,1
16517,0
16518,0
16519,0
16520,1
16521,0
16522,0
16523,1
16524,1
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16535,0
16536,0
16537,1
16538,0
16539,0
16540,0
16541,1
16542,1
16543,1
16544,0
16545,1
16546,1
16547,0
16548,1
16549,1
16550,1
16551,1
16552,0
16553,0
16554,0
16555,1
16556,0
16557,0
16558,1
16559,0
16560,1
16561,1
16562,0
16563,1
16564,1
16565,0
16566,0
16567,1
16568,0
16569,0
16570,0
16571,1
16572,1
16573,0
16574,1
16575,1
16576,0
16577,1
16578,0
16579,1
16580,0
16581,1
16582,0
16583,0
16584,0
16585,0
16586,1
16587,1
16588,1
16589,0
16590,1
16591,0
16592,0
16593,1
16594,0
16595,1
16596,1
16597,1
16598,1
16599,0
16600,1
16601,0
16602,0
16603,1
16604,1
16605,0
16606,0
16607,0
16608,0
16609,0
16610,1
16611,0
16612,0
16613,1
16614,0
16615,1
16616,0
16617,0
16618,0
16619,0
16620,0
16621,0
16622,0
16623,1
16624,1
16625,0
16626,1
16627,0
16628,1
16629,0
16630,1
16631,0
16632,0
16633,1
16634,1
16635,1
16636,1
16637,0
16638,1
16639,1
16640,0
16641,0
16642,1
16643,1
16644,1
16645,0
16646,0
16647,0
16648,0
16649,1
16650,0
16651,0
16652,0
16653,0
16654,0
16655,1
16656,1
16657,0
16658,0
16659,0
16660,0
16661,1
16662,1
16663,1
16664,1
16665,1
16666,1
16667,1
16668,1
16669,1
16670,0
16671,1
16672,0
16673,0
16674,0
16675,0
16676,0
16677,1
16678,1
16679,0
16680,1
16681,1
16682,0
16683,1
16684,0
16685,0
16686,1
16687,0
16688,1
16689,0
16690,0
16691,1
16692,0
16693,1
16694,1
16695,0
16696,0
16697,1
16698,1
16699,0
16700,0
16701,1
16702,1
16703,1
16704,0
16705,0
16706,0
16707,0
16708,0
16709,1
16710,0
16711,0
16712,0
16713,1
16714,0
16715,0
16716,0
16717,0
16718,0
16719,1
16720,1
16721,1
16722,1
16723,0
16724,0
16725,0
16726,0
16727,0
16728,0
16729,1
16730,1
16731,0
16732,0
16733,0
16734,1
16735,0
16736,0
16737,0
16738,1
16739,0
16740,1
16741,0
16742,1
16743,0
16744,0
16745,0
16746,0
16747,0
16748,1
16749,1
16750,0
16751,1
16752,0
16753,0
16754,0
16755,0
16756,0
16757,1
16758,0
16759,0
16760,1
16761,0
16762,0
16763,0
16764,1
16765,1
16766,0
16767,0
16768,0
16769,0
16770,1
16771,0
16772,0
16773,1
16774,0
16775,1
16776,1
16777,0
16778,0
16779,0
16780,0
16781,0
16782,1
16783,1
16784,1
16785,1
16786,1
16787,1
16788,0
16789,0
16790,1
16791,1
16792,1
16793,1
16794,0
16795,1
16796,0
16797,1
16798,0
16799,1
16800,1
16801,1
16802,0
16803,1
16804,1
16805,1
16806,1
16807,1
16808,1
16809,0
16810,1
16811,0
16812,0
16813,0
16814,0
16815,0
16816,0
16817,0
16818,0
16819,0
16820,0
16821,1
16822,1
16823,0
16824,0
16825,0
16826,0
16827,0
16828,1
16829,1
16830,1
16831,1
16832,1
16833,0
16834,1
16835,0
16836,0
16837,0
16838,0
16839,1
16840,1
16841,0
16842,1
16843,0
16844,1
16845,0
16846,0
16847,1
16848,1
16849,0
16850,0
16851,1
16852,0
16853,0
16854,0
16855,1
16856,1
16857,0
16858,1
16859,1
16860,1
16861,0
16862,1
16863,0
16864,1
16865,0
16866,0
16867,0
16868,0
16869,0
16870,1
16871,1
16872,1
16873,1
16874,1
16875,0
16876,1
16877,1
16878,0
16879,1
16880,1
16881,1
16882,0
16883,0
16884,1
16885,1
16886,1
16887,0
16888,1
16889,1
16890,0
16891,1
16892,0
16893,0
16894,1
16895,1
16896,0
16897,0
16898,1
16899,0
16900,1
16901,1
16902,0
16903,1
16904,0
16905,1
16906,1
16907,0
16908,1
16909,1
16910,0
16911,1
16912,0
16913,0
16914,0
16915,0
16916,0
16917,1
16918,1
16919,0
16920,1
16921,1
16922,1
16923,1
16924,1
16925,1
16926,0
16927,1
16928,1
16929,1
16930,1
16931,0
16932,0
16933,1
16934,1
16935,1
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,1
16944,1
16945,1
16946,0
16947,1
16948,0
16949,1
16950,1
16951,1
16952,1
16953,0
16954,1
16955,0
16956,1
16957,1
16958,0
16959,0
16960,0
16961,1
16962,1
16963,1
16964,0
16965,0
16966,1
16967,0
16968,0
16969,0
16970,0
16971,1
16972,0
16973,1
16974,0
16975,1
16976,1
16977,1
16978,1
16979,1
16980,1
16981,0
16982,0
16983,0
16984,1
16985,1
16986,0
16987,1
16988,1
16989,1
16990,1
16991,1
16992,1
16993,1
16994,0
16995,0
16996,1
16997,0
16998,1
16999,1
17000,1
17001,0
17002,0
17003,0
17004,0
17005,1
17006,1
17007,1
17008,1
17009,0
17010,0
17011,0
17012,0
17013,1
17014,1
17015,0
17016,1
17017,0
17018,1
17019,0
17020,0
17021,1
17022,0
17023,0
17024,0
17025,1
17026,1
17027,0
17028,0
17029,0
17030,0
17031,1
17032,1
17033,1
17034,0
17035,0
17036,1
17037,0
17038,0
17039,1
17040,0
17041,1
17042,0
17043,1
17044,1
17045,1
17046,0
17047,0
17048,1
17049,1
17050,0
17051,1
17052,0
17053,1
17054,1
17055,0
17056,1
17057,1
17058,0
17059,0
17060,1
17061,1
17062,0
17063,1
17064,1
17065,0
17066,0
17067,0
17068,0
17069,1
17070,0
17071,1
17072,0
17073,1
17074,0
17075,0
17076,1
17077,1
17078,1
17079,1
17080,1
17081,0
17082,0
17083,1
17084,1
17085,1
17086,0
17087,1
17088,1
17089,0
17090,1
17091,1
17092,1
17093,1
17094,1
17095,1
17096,1
17097,1
17098,1
17099,0
17100,0
17101,0
17102,0
17103,1
17104,1
17105,0
17106,0
17107,0
17108,0
17109,0
17110,0
17111,1
17112,1
17113,1
17114,1
17115,0
17116,0
17117,0
17118,0
17119,0
17120,0
17121,0
17122,1
17123,1
17124,1
17125,0
17126,1
17127,1
17128,0
17129,1
17130,1
17131,1
17132,0
17133,0
17134,0
17135,1
17136,0
17137,1
17138,0
17139,1
17140,0
17141,0
17142,1
17143,1
17144,1
17145,1
17146,0
17147,1
17148,1
17149,0
17150,1
17151,1
17152,1
17153,0
17154,1
17155,1
17156,1
17157,0
17158,0
17159,0
17160,1
17161,1
17162,0
17163,1
17164,1
17165,0
17166,0
17167,0
17168,0
17169,1
17170,0
17171,1
17172,0
17173,1
17174,0
17175,0
17176,1
17177,1
17178,0
17179,0
17180,1
17181,0
17182,1
17183,1
17184,0
17185,0
17186,0
17187,0
17188,0
17189,1
17190,0
17191,0
17192,0
17193,0
17194,1
17195,1
17196,1
17197,1
17198,1
17199,1
17200,1
17201,1
17202,1
17203,1
17204,0
17205,0
17206,1
17207,0
17208,1
17209,1
17210,0
17211,0
17212,0
17213,1
17214,1
17215,0
17216,1
17217,1
17218,0
17219,0
17220,1
17221,0
17222,0
17223,0
17224,0
17225,0
17226,0
17227,0
17228,1
17229,1
17230,0
17231,1
17232,1
17233,0
17234,0
17235,1
17236,0
17237,1
17238,1
17239,0
17240,1
17241,1
17242,0
17243,0
17244,1
17245,1
17246,0
17247,0
